quote_date,item_id,p_mean,p_75,p_median,p_25,SD,date,dateStata,dateISO,obs,year,month,quarter,_merge
199012,440105,11.553572,13,12,10,1.7347763,35,01-12-1990,1990-12-01,63911,1990,12,4,matched (3)
199101,440105,11.587427,13,11.5,10,1.7066917,36,01-01-1991,1991-01-01,57581,1991,1,1,matched (3)
199102,440105,11.687903,13.25,11.5,10.5,1.6476114,37,01-02-1991,1991-02-01,68575,1991,2,1,matched (3)
199103,440105,11.810733,13.25,12,10.5,1.7749137,38,01-03-1991,1991-03-01,71151,1991,3,1,matched (3)
199104,440105,12.130585,14,12,11,1.9861306,39,01-04-1991,1991-04-01,72853,1991,4,2,matched (3)
199105,440105,12.167317,14,12,11,1.9684907,40,01-05-1991,1991-05-01,74482,1991,5,2,matched (3)
199106,440105,12.239367,14,12,11,2.0174043,41,01-06-1991,1991-06-01,77477,1991,6,2,matched (3)
199107,440105,12.253333,14,12,11,2.003674,42,01-07-1991,1991-07-01,78589,1991,7,3,matched (3)
199108,440105,12.341591,14.2,12,11,2.0096934,43,01-08-1991,1991-08-01,77622,1991,8,3,matched (3)
199109,440105,12.330837,14,12,11,1.9675623,44,01-09-1991,1991-09-01,84335,1991,9,3,matched (3)
199110,440105,12.37112,14.45,12,11,1.9313785,45,01-10-1991,1991-10-01,87414,1991,10,4,matched (3)
199111,440105,12.40671,14.5,12,11,1.9359102,46,01-11-1991,1991-11-01,92291,1991,11,4,matched (3)
199112,440105,12.459631,14.5,12,11,1.9115846,47,01-12-1991,1991-12-01,94958,1991,12,4,matched (3)
199201,440105,12.505714,14.5,12,11,1.9098396,48,01-01-1992,1992-01-01,90912,1992,1,1,matched (3)
199202,440105,12.535188,14.5,12,11,1.9063778,49,01-02-1992,1992-02-01,90929,1992,2,1,matched (3)
199203,440105,12.623921,14.5,12,11,1.9948647,50,01-03-1992,1992-03-01,90207,1992,3,1,matched (3)
199204,440105,12.611004,14.5,12,11,1.9951019,51,01-04-1992,1992-04-01,94520,1992,4,2,matched (3)
199205,440105,12.664846,14.95,12.25,11,1.9955668,52,01-05-1992,1992-05-01,96568,1992,5,2,matched (3)
199206,440105,12.689573,14.95,12.5,11,1.9889804,53,01-06-1992,1992-06-01,98437,1992,6,2,matched (3)
199207,440105,12.72764,14.95,12.5,11,1.9714336,54,01-07-1992,1992-07-01,98202,1992,7,3,matched (3)
199208,440105,12.749039,14.95,12.5,11,1.9794185,55,01-08-1992,1992-08-01,98595,1992,8,3,matched (3)
199209,440105,12.752603,14.95,12.5,11,1.9397051,56,01-09-1992,1992-09-01,100395,1992,9,3,matched (3)
199210,440105,12.746484,14.95,12.5,11,1.9374353,57,01-10-1992,1992-10-01,100846,1992,10,4,matched (3)
199211,440105,12.726509,14.95,12.5,11,1.9449269,58,01-11-1992,1992-11-01,101767,1992,11,4,matched (3)
199212,440105,12.798118,14.95,12.5,11,1.9418826,59,01-12-1992,1992-12-01,101025,1992,12,4,matched (3)
199301,440105,12.779679,14.95,12.5,11,1.9472096,60,01-01-1993,1993-01-01,101122,1993,1,1,matched (3)
199302,440105,12.779017,14.95,12.5,11,1.9529713,61,01-02-1993,1993-02-01,105604,1993,2,1,matched (3)
199303,440105,12.797812,14.95,12.5,11,1.9374228,62,01-03-1993,1993-03-01,107092,1993,3,1,matched (3)
199304,440105,12.81614,14.95,12.5,11,1.9034122,63,01-04-1993,1993-04-01,108050,1993,4,2,matched (3)
199305,440105,12.854636,14.95,12.5,11.5,1.8962402,64,01-05-1993,1993-05-01,111087,1993,5,2,matched (3)
199306,440105,12.852595,14.95,12.5,11.5,1.8920388,65,01-06-1993,1993-06-01,111072,1993,6,2,matched (3)
199307,440105,12.880238,14.95,12.5,11.5,1.8877997,66,01-07-1993,1993-07-01,111736,1993,7,3,matched (3)
199308,440105,12.905802,14.95,12.95,11.5,1.8592744,67,01-08-1993,1993-08-01,111577,1993,8,3,matched (3)
199309,440105,12.997099,14.95,12.75,11.5,1.9825739,68,01-09-1993,1993-09-01,113472,1993,9,3,matched (3)
199310,440105,13.021549,14.95,12.75,11.5,2.0216289,69,01-10-1993,1993-10-01,113796,1993,10,4,matched (3)
199311,440105,13.06041,14.95,12.95,11.5,2.0416605,70,01-11-1993,1993-11-01,113474,1993,11,4,matched (3)
199312,440105,13.075347,15,12.85,11.5,2.0632844,71,01-12-1993,1993-12-01,114457,1993,12,4,matched (3)
199401,440105,13.138409,15,13,11.75,2.1001434,72,01-01-1994,1994-01-01,113415,1994,1,1,matched (3)
199402,440105,13.154949,15,13,11.5,2.1242044,73,01-02-1994,1994-02-01,109226,1994,2,1,matched (3)
199403,440105,13.068085,14.95,13,11.95,1.8923029,74,01-03-1994,1994-03-01,109122,1994,3,1,matched (3)
199404,440105,13.154983,15,13,11.75,2.0910804,75,01-04-1994,1994-04-01,108186,1994,4,2,matched (3)
199405,440105,13.160552,15,13,11.625,2.1170959,76,01-05-1994,1994-05-01,119067,1994,5,2,matched (3)
199406,440105,13.193729,15,13,11.75,2.1157663,77,01-06-1994,1994-06-01,118695,1994,6,2,matched (3)
199407,440105,13.234139,15,13,12,2.1139867,78,01-07-1994,1994-07-01,120570,1994,7,3,matched (3)
199408,440105,13.243321,15,13,11.975,2.1587842,79,01-08-1994,1994-08-01,106634,1994,8,3,matched (3)
199409,440105,13.293245,15,13,11.95,2.2086551,80,01-09-1994,1994-09-01,116814,1994,9,3,matched (3)
199410,440105,13.37033,15,13,12,2.1531749,81,01-10-1994,1994-10-01,115660,1994,10,4,matched (3)
199411,440105,13.339799,15,13,12,2.2163117,82,01-11-1994,1994-11-01,117297,1994,11,4,matched (3)
199412,440105,13.332828,15,13,12,2.1672533,83,01-12-1994,1994-12-01,116315,1994,12,4,matched (3)
199501,440105,13.387071,15,13,12,2.1686406,84,01-01-1995,1995-01-01,115148,1995,1,1,matched (3)
199502,440105,13.545774,15.99,13,12,2.0912845,85,01-02-1995,1995-02-01,110133,1995,2,1,matched (3)
199503,440105,13.556442,15.99,13,12,2.0800011,86,01-03-1995,1995-03-01,113822,1995,3,1,matched (3)
199504,440105,13.57337,15.99,13,12,2.0700641,87,01-04-1995,1995-04-01,119189,1995,4,2,matched (3)
199505,440105,13.588475,15.99,13,12,2.0714848,88,01-05-1995,1995-05-01,121754,1995,5,2,matched (3)
199506,440105,13.605903,15.99,13,12,2.0531397,89,01-06-1995,1995-06-01,123384,1995,6,2,matched (3)
199507,440105,13.606633,15.99,13,12,2.0099525,90,01-07-1995,1995-07-01,123162,1995,7,3,matched (3)
199508,440105,13.625986,15.99,13,12,1.9936513,91,01-08-1995,1995-08-01,122786,1995,8,3,matched (3)
199509,440105,13.655442,15.99,13,12,2.0109351,92,01-09-1995,1995-09-01,123415,1995,9,3,matched (3)
199510,440105,13.701133,15.99,13,12,2.0614111,93,01-10-1995,1995-10-01,123492,1995,10,4,matched (3)
199511,440105,13.726935,15.99,13,12,2.0306673,94,01-11-1995,1995-11-01,124808,1995,11,4,matched (3)
199512,440105,13.692255,15.99,13,12,2.0130618,95,01-12-1995,1995-12-01,125879,1995,12,4,matched (3)
199601,440105,13.7696,15.99,13.25,12,2.0560229,96,01-01-1996,1996-01-01,135408,1996,1,1,matched (3)
199602,440105,13.800385,15.99,13,12,2.0478208,97,01-02-1996,1996-02-01,128879,1996,2,1,matched (3)
199603,440105,13.823548,15.95,13,12,2.0708339,98,01-03-1996,1996-03-01,130055,1996,3,1,matched (3)
199604,440105,13.83865,15.99,13,12,2.1101048,99,01-04-1996,1996-04-01,133400,1996,4,2,matched (3)
199605,440105,13.870196,15.99,13,12,2.1440847,100,01-05-1996,1996-05-01,137447,1996,5,2,matched (3)
199606,440105,13.938853,16,13.5,12,2.1377685,101,01-06-1996,1996-06-01,141075,1996,6,2,matched (3)
199607,440105,14.010482,16,13.5,12,2.1205668,102,01-07-1996,1996-07-01,141114,1996,7,3,matched (3)
199608,440105,13.984325,16.375,13.5,12,2.1272175,103,01-08-1996,1996-08-01,115650,1996,8,3,matched (3)
199609,440105,13.976418,16,13.5,12,2.1042931,104,01-09-1996,1996-09-01,115367,1996,9,3,matched (3)
199610,440105,14.029157,16.25,13.5,12,2.1023831,105,01-10-1996,1996-10-01,116066,1996,10,4,matched (3)
199611,440105,14.027592,16.5,13.5,12,2.1364219,106,01-11-1996,1996-11-01,115843,1996,11,4,matched (3)
199612,440105,14.013239,16,13.5,12,2.1331606,107,01-12-1996,1996-12-01,118682,1996,12,4,matched (3)
199701,440105,14.053943,16.5,13.5,12.5,2.1173186,108,01-01-1997,1997-01-01,115198,1997,1,1,matched (3)
199702,440105,14.202187,16.5,14,12.5,2.1335459,109,01-02-1997,1997-02-01,111216,1997,2,1,matched (3)
199703,440105,14.271721,16.5,14,12.975,2.1680639,110,01-03-1997,1997-03-01,110302,1997,3,1,matched (3)
199704,440105,14.365885,16.5,14,13,2.1797452,111,01-04-1997,1997-04-01,113726,1997,4,2,matched (3)
199705,440105,14.335984,16.549999,14,13,2.2106805,112,01-05-1997,1997-05-01,116191,1997,5,2,matched (3)
199706,440105,14.361727,16.75,14,13,2.1864533,113,01-06-1997,1997-06-01,118238,1997,6,2,matched (3)
199707,440105,14.413508,16.85,14,13,2.1643169,114,01-07-1997,1997-07-01,117317,1997,7,3,matched (3)
199708,440105,14.491423,16.99,14,13,2.1666949,115,01-08-1997,1997-08-01,116676,1997,8,3,matched (3)
199709,440105,14.489717,16.99,14,13,2.1713755,116,01-09-1997,1997-09-01,117704,1997,9,3,matched (3)
199710,440105,14.478149,16.99,14,13,2.1603031,117,01-10-1997,1997-10-01,117099,1997,10,4,matched (3)
199711,440105,14.520392,16.99,14,13,2.1405404,118,01-11-1997,1997-11-01,117659,1997,11,4,matched (3)
199712,440105,14.47914,16.75,14,13,2.1214616,119,01-12-1997,1997-12-01,117241,1997,12,4,matched (3)
199801,440105,14.570968,16.805,14,13,2.083425,120,01-01-1998,1998-01-01,115152,1998,1,1,matched (3)
199802,440105,14.55741,16,14,13,2.0656173,121,01-02-1998,1998-02-01,103493,1998,2,1,matched (3)
199803,440105,14.556536,16,14,13,2.0533996,122,01-03-1998,1998-03-01,105832,1998,3,1,matched (3)
199804,440105,14.581429,16.275,14,13,2.0567946,123,01-04-1998,1998-04-01,107681,1998,4,2,matched (3)
199805,440105,14.640944,16.549999,14,13,2.0373991,124,01-05-1998,1998-05-01,109251,1998,5,2,matched (3)
199806,440105,14.656746,16.275,14,13,2.0255795,125,01-06-1998,1998-06-01,111444,1998,6,2,matched (3)
199807,440105,14.666926,16.549999,14,13,2.0319052,126,01-07-1998,1998-07-01,109571,1998,7,3,matched (3)
199808,440105,14.670866,16.549999,14,13,2.0143771,127,01-08-1998,1998-08-01,108215,1998,8,3,matched (3)
199809,440105,14.701938,16,14,13,1.978372,128,01-09-1998,1998-09-01,109148,1998,9,3,matched (3)
199810,440105,14.769378,16,14,13.5,1.9756134,129,01-10-1998,1998-10-01,108530,1998,10,4,matched (3)
199811,440105,14.826929,16.549999,14,13.5,1.9882541,130,01-11-1998,1998-11-01,110134,1998,11,4,matched (3)
199812,440105,14.839102,16.275,14.5,13.5,1.9748944,131,01-12-1998,1998-12-01,109954,1998,12,4,matched (3)
199901,440105,14.962188,17,14.5,13.825,1.9381398,132,01-01-1999,1999-01-01,76829,1999,1,1,matched (3)
199902,440105,15.028531,17,14.95,13.95,1.9218675,133,01-02-1999,1999-02-01,103893,1999,2,1,matched (3)
199903,440105,15.065375,17.25,15,13.95,1.9251919,134,01-03-1999,1999-03-01,106210,1999,3,1,matched (3)
199904,440105,15.105772,17,15,14,1.9090393,135,01-04-1999,1999-04-01,107934,1999,4,2,matched (3)
199905,440105,15.14045,17,15,14,1.8981657,136,01-05-1999,1999-05-01,109518,1999,5,2,matched (3)
199906,440105,15.159635,17,15,14,1.8909899,137,01-06-1999,1999-06-01,110967,1999,6,2,matched (3)
199907,440105,15.189393,17,15,14,1.9031675,138,01-07-1999,1999-07-01,109979,1999,7,3,matched (3)
199908,440105,15.245885,17,15,14,1.916244,139,01-08-1999,1999-08-01,107986,1999,8,3,matched (3)
199909,440105,15.291495,17,15,14,1.9230876,140,01-09-1999,1999-09-01,108310,1999,9,3,matched (3)
199910,440105,15.346751,17,15,14,1.9632871,141,01-10-1999,1999-10-01,108626,1999,10,4,matched (3)
199911,440105,15.39,17.125,15,14,1.9403926,142,01-11-1999,1999-11-01,108959,1999,11,4,matched (3)
199912,440105,15.468213,17.25,15,14,1.9220906,143,01-12-1999,1999-12-01,110478,1999,12,4,matched (3)
200001,440105,15.60733,17.5,15,14,1.8860811,144,01-01-2000,2000-01-01,105846,2000,1,1,matched (3)
200002,440105,15.533926,17.5,15,14,1.9399474,145,01-02-2000,2000-02-01,99732,2000,2,1,matched (3)
200003,440105,15.597281,17.5,15,14,1.9483808,146,01-03-2000,2000-03-01,103687,2000,3,1,matched (3)
200004,440105,15.639796,17.5,15,14,1.8974384,147,01-04-2000,2000-04-01,106130,2000,4,2,matched (3)
200005,440105,15.662701,17.5,15,14,1.9087229,148,01-05-2000,2000-05-01,107453,2000,5,2,matched (3)
200006,440105,15.686695,17.5,15,14.5,1.8856328,149,01-06-2000,2000-06-01,106540,2000,6,2,matched (3)
200007,440105,15.763348,17.5,15,14.5,1.9243799,150,01-07-2000,2000-07-01,107334,2000,7,3,matched (3)
200008,440105,15.771943,17.33,15,14.5,1.9006225,151,01-08-2000,2000-08-01,104159,2000,8,3,matched (3)
200009,440105,15.876316,17.5,15.5,14.95,1.8713937,152,01-09-2000,2000-09-01,104363,2000,9,3,matched (3)
200010,440105,15.924836,17.5,15.625,14.975,1.9231555,153,01-10-2000,2000-10-01,105335,2000,10,4,matched (3)
200011,440105,15.958361,17.625,15.95,15,1.9068965,154,01-11-2000,2000-11-01,105762,2000,11,4,matched (3)
200012,440105,16.002708,17.75,15.95,15,1.90775,155,01-12-2000,2000-12-01,106142,2000,12,4,matched (3)
200101,440105,16.244846,18,16,15,1.9526533,156,01-01-2001,2001-01-01,102504,2001,1,1,matched (3)
200102,440105,16.140488,17.620001,16,15,1.8784634,157,01-02-2001,2001-02-01,104038,2001,2,1,matched (3)
200103,440105,16.12888,17.5,16,15,1.8871187,158,01-03-2001,2001-03-01,104696,2001,3,1,matched (3)
200104,440105,16.157734,17.5,16,15,1.854699,159,01-04-2001,2001-04-01,105771,2001,4,2,matched (3)
200105,440105,16.225863,17.99,16,15,1.8136312,160,01-05-2001,2001-05-01,108055,2001,5,2,matched (3)
200106,440105,16.259022,17.99,16,15,1.8446276,161,01-06-2001,2001-06-01,109596,2001,6,2,matched (3)
200107,440105,16.322933,18,16,15,1.8654852,162,01-07-2001,2001-07-01,108549,2001,7,3,matched (3)
200108,440105,16.378084,18,16,15,1.8791991,163,01-08-2001,2001-08-01,106934,2001,8,3,matched (3)
200109,440105,16.461533,18,16,15,1.9014869,164,01-09-2001,2001-09-01,105656,2001,9,3,matched (3)
200110,440105,16.525253,18,16,15,1.9495238,165,01-10-2001,2001-10-01,106902,2001,10,4,matched (3)
200111,440105,16.575331,18,16,15,1.9708116,166,01-11-2001,2001-11-01,107581,2001,11,4,matched (3)
200112,440105,16.677765,18,16,15,2.0261109,167,01-12-2001,2001-12-01,106644,2001,12,4,matched (3)
200201,440105,16.800243,18.5,16.5,15,1.9612174,168,01-01-2002,2002-01-01,104308,2002,1,1,matched (3)
200202,440105,16.683189,18,16.450001,15,1.9472946,169,01-02-2002,2002-02-01,102172,2002,2,1,matched (3)
200203,440105,16.69083,18,16,15,1.9760568,170,01-03-2002,2002-03-01,104671,2002,3,1,matched (3)
200204,440105,16.724962,18,16.5,15,1.9635868,171,01-04-2002,2002-04-01,104217,2002,4,2,matched (3)
200205,440105,16.786615,18,17,15,1.980099,172,01-05-2002,2002-05-01,106651,2002,5,2,matched (3)
200206,440105,16.892,18,17,16,1.9839189,173,01-06-2002,2002-06-01,106955,2002,6,2,matched (3)
200207,440105,16.989845,18,17,16,2.0484548,174,01-07-2002,2002-07-01,106605,2002,7,3,matched (3)
200208,440105,17.111206,18,17,16,2.0768292,175,01-08-2002,2002-08-01,104997,2002,8,3,matched (3)
200209,440105,17.231602,18.58,17,16,2.1407721,176,01-09-2002,2002-09-01,103963,2002,9,3,matched (3)
200210,440105,17.298346,18.66,17,16,2.1681387,177,01-10-2002,2002-10-01,105493,2002,10,4,matched (3)
200211,440105,17.340481,18.799999,17,16,2.155045,178,01-11-2002,2002-11-01,106130,2002,11,4,matched (3)
200212,440105,17.422789,18.950001,17,16,2.1698165,179,01-12-2002,2002-12-01,106032,2002,12,4,matched (3)
200301,440105,17.604076,19,17,16,2.1451304,180,01-01-2003,2003-01-01,103660,2003,1,1,matched (3)
200302,440105,17.669838,19,17,16,2.0999084,181,01-02-2003,2003-02-01,106569,2003,2,1,matched (3)
200303,440105,17.686152,19,17.5,16,2.13992,182,01-03-2003,2003-03-01,107246,2003,3,1,matched (3)
200304,440105,17.756598,19,17.5,16,2.1765072,183,01-04-2003,2003-04-01,96279,2003,4,2,matched (3)
200305,440105,17.856255,19,17.5,16.5,2.2344217,184,01-05-2003,2003-05-01,99396,2003,5,2,matched (3)
200306,440105,17.970798,19,18,16.5,2.2457182,185,01-06-2003,2003-06-01,100902,2003,6,2,matched (3)
200307,440105,18.078014,20,18,17,2.254926,186,01-07-2003,2003-07-01,101269,2003,7,3,matched (3)
200308,440105,18.139122,20,18,17,2.2631874,187,01-08-2003,2003-08-01,100534,2003,8,3,matched (3)
200309,440105,18.177097,20,18,17,2.286746,188,01-09-2003,2003-09-01,101448,2003,9,3,matched (3)
200310,440105,18.242867,20,18,17,2.3418424,189,01-10-2003,2003-10-01,104513,2003,10,4,matched (3)
200311,440105,18.26207,20,18,17,2.3099201,190,01-11-2003,2003-11-01,109068,2003,11,4,matched (3)
200312,440105,18.332821,20,18,17,2.3499074,191,01-12-2003,2003-12-01,110012,2003,12,4,matched (3)
200401,440105,18.486538,20,18,17,2.3832989,192,01-01-2004,2004-01-01,107904,2004,1,1,matched (3)
200402,440105,18.410723,20,18,17,2.3737438,193,01-02-2004,2004-02-01,103439,2004,2,1,matched (3)
200403,440105,18.496218,20,18,17,2.4117489,194,01-03-2004,2004-03-01,105011,2004,3,1,matched (3)
200404,440105,18.605757,20,18,17,2.424484,195,01-04-2004,2004-04-01,105509,2004,4,2,matched (3)
200405,440105,18.703197,20,18.5,17,2.3567283,196,01-05-2004,2004-05-01,107319,2004,5,2,matched (3)
200406,440105,18.866516,20,19,17.5,2.4199955,197,01-06-2004,2004-06-01,107774,2004,6,2,matched (3)
200407,440105,18.936729,20,19,17.75,2.3843489,198,01-07-2004,2004-07-01,106865,2004,7,3,matched (3)
200408,440105,19.046873,20,19,18,2.4169369,199,01-08-2004,2004-08-01,105050,2004,8,3,matched (3)
200409,440105,19.140501,20,19,18,2.3907504,200,01-09-2004,2004-09-01,104170,2004,9,3,matched (3)
200410,440105,19.153049,20,19,18,2.4028654,201,01-10-2004,2004-10-01,105471,2004,10,4,matched (3)
200411,440105,19.23789,20,19,18,2.4155886,202,01-11-2004,2004-11-01,106502,2004,11,4,matched (3)
200412,440105,19.325903,20,19,18,2.4283445,203,01-12-2004,2004-12-01,106782,2004,12,4,matched (3)
200501,440105,19.476337,20,19,18,2.4214745,204,01-01-2005,2005-01-01,103613,2005,1,1,matched (3)
200502,440105,19.078287,20,19,18,2.2017596,205,01-02-2005,2005-02-01,108851,2005,2,1,matched (3)
200503,440105,19.107182,20,19,18,2.246685,206,01-03-2005,2005-03-01,109174,2005,3,1,matched (3)
200504,440105,19.277842,20,19,18,1.9763101,207,01-04-2005,2005-04-01,112133,2005,4,2,matched (3)
200505,440105,19.126335,20,19,18,1.5481389,208,01-05-2005,2005-05-01,111815,2005,5,2,matched (3)
200506,440105,19.394167,20,20,18,1.9919235,209,01-06-2005,2005-06-01,114133,2005,6,2,matched (3)
200507,440105,19.467741,20,20,18,2.0565374,210,01-07-2005,2005-07-01,112702,2005,7,3,matched (3)
200508,440105,19.562649,21,20,18,2.1151745,211,01-08-2005,2005-08-01,111794,2005,8,3,matched (3)
200509,440105,19.652,21,20,18,2.1060848,212,01-09-2005,2005-09-01,111426,2005,9,3,matched (3)
200510,440105,19.746458,21,20,18,2.1640062,213,01-10-2005,2005-10-01,108500,2005,10,4,matched (3)
200511,440105,19.891661,21,20,19,2.1040182,214,01-11-2005,2005-11-01,104534,2005,11,4,matched (3)
200512,440105,19.965969,21,20,19,2.0965192,215,01-12-2005,2005-12-01,109077,2005,12,4,matched (3)
200601,440105,20.048326,22,20,19,2.1283298,216,01-01-2006,2006-01-01,104610,2006,1,1,matched (3)
200602,440105,20.074512,22,20,18.5,2.2756791,217,01-02-2006,2006-02-01,100465,2006,2,1,matched (3)
200603,440105,20.105087,22,20,18.75,2.2807107,218,01-03-2006,2006-03-01,103882,2006,3,1,matched (3)
200604,440105,20.172518,22,20,19,2.3201947,219,01-04-2006,2006-04-01,107567,2006,4,2,matched (3)
200605,440105,20.247633,22,20,19,2.3149457,220,01-05-2006,2006-05-01,109228,2006,5,2,matched (3)
200606,440105,20.309383,22,20,19,2.3212366,221,01-06-2006,2006-06-01,110194,2006,6,2,matched (3)
200607,440105,20.380573,22,20,19,2.328078,222,01-07-2006,2006-07-01,107021,2006,7,3,matched (3)
200608,440105,20.292545,22,20,19,2.2845404,223,01-08-2006,2006-08-01,105147,2006,8,3,matched (3)
200609,440105,20.397295,22,20,19,2.2867079,224,01-09-2006,2006-09-01,105598,2006,9,3,matched (3)
200610,440105,20.376242,22,20,19,2.263555,225,01-10-2006,2006-10-01,106345,2006,10,4,matched (3)
200611,440105,20.405602,22,20,19,2.275933,226,01-11-2006,2006-11-01,107067,2006,11,4,matched (3)
200612,440105,20.467684,22,20,19,2.263634,227,01-12-2006,2006-12-01,107974,2006,12,4,matched (3)
200701,440105,20.584808,22,20,19.950001,2.229614,228,01-01-2007,2007-01-01,94734,2007,1,1,matched (3)
200702,440105,20.595556,22,20,19.975,2.1948943,229,01-02-2007,2007-02-01,94993,2007,2,1,matched (3)
200703,440105,20.570877,22,20,19.5,2.2425756,230,01-03-2007,2007-03-01,99770,2007,3,1,matched (3)
200704,440105,20.62179,22,20,19.950001,2.2336261,231,01-04-2007,2007-04-01,101168,2007,4,2,matched (3)
200705,440105,20.706635,22,20,20,2.2399549,232,01-05-2007,2007-05-01,102992,2007,5,2,matched (3)
200706,440105,20.768682,22,20,20,2.1984587,233,01-06-2007,2007-06-01,104456,2007,6,2,matched (3)
200707,440105,20.816698,22,20.5,20,2.2711318,234,01-07-2007,2007-07-01,103584,2007,7,3,matched (3)
200708,440105,20.885521,22,21,20,2.2116125,235,01-08-2007,2007-08-01,103198,2007,8,3,matched (3)
200709,440105,20.906122,22,21,20,2.1961918,236,01-09-2007,2007-09-01,103769,2007,9,3,matched (3)
200710,440105,20.936773,22,21,20,2.2088704,237,01-10-2007,2007-10-01,105114,2007,10,4,matched (3)
200711,440105,20.951462,22,21,20,2.1887496,238,01-11-2007,2007-11-01,107436,2007,11,4,matched (3)
200712,440105,21.001816,22,21,20,2.2127688,239,01-12-2007,2007-12-01,107286,2007,12,4,matched (3)
200801,440105,21.128696,22,21,20,2.2293367,240,01-01-2008,2008-01-01,102691,2008,1,1,matched (3)
200802,440105,21.132322,22,21,20,2.2236469,241,01-02-2008,2008-02-01,100511,2008,2,1,matched (3)
200803,440105,21.15,22,21,20,2.194231,242,01-03-2008,2008-03-01,105118,2008,3,1,matched (3)
200804,440105,21.198448,22,21,20,2.2339599,243,01-04-2008,2008-04-01,99887,2008,4,2,matched (3)
200805,440105,21.227133,22,21,20,2.2464445,244,01-05-2008,2008-05-01,100583,2008,5,2,matched (3)
200806,440105,21.312847,22.975,21,20,2.2165496,245,01-06-2008,2008-06-01,101446,2008,6,2,matched (3)
200807,440105,21.491335,23,21.5,20,2.3412449,246,01-07-2008,2008-07-01,102214,2008,7,3,matched (3)
200808,440105,21.597794,23,22,20,2.3430779,247,01-08-2008,2008-08-01,102314,2008,8,3,matched (3)
