quote_date,item_id,p_mean,p_75,p_median,p_25,SD,date,dateStata,dateISO,obs,year,month,quarter,_merge
200806,520326,31.441887,35,27.5,23.5,16.398254,245,01-06-2008,2008-06-01,101446,2008,6,2,matched (3)
200807,520326,31.771835,35,28,24.5,16.831549,246,01-07-2008,2008-07-01,102214,2008,7,3,matched (3)
200808,520326,31.761625,35,28,24.5,16.719492,247,01-08-2008,2008-08-01,102314,2008,8,3,matched (3)
200809,520326,31.997547,35,28,24.5,16.757578,248,01-09-2008,2008-09-01,102828,2008,9,3,matched (3)
200810,520326,32.015255,35,28,24.5,16.817699,249,01-10-2008,2008-10-01,103994,2008,10,4,matched (3)
200811,520326,31.999426,35,28.5,24.5,16.894732,250,01-11-2008,2008-11-01,104756,2008,11,4,matched (3)
200812,520326,32.258812,35.5,28.950001,24.5,17.031771,251,01-12-2008,2008-12-01,101854,2008,12,4,matched (3)
200901,520326,32.629139,36.400002,30,24.5,17.239082,252,01-01-2009,2009-01-01,98184,2009,1,1,matched (3)
200902,520326,32.696667,35,30,24.5,17.312256,253,01-02-2009,2009-02-01,91764,2009,2,1,matched (3)
200903,520326,32.723717,35,30,24.75,17.206932,254,01-03-2009,2009-03-01,97144,2009,3,1,matched (3)
200904,520326,32.767437,35,30,25,17.194641,255,01-04-2009,2009-04-01,99211,2009,4,2,matched (3)
200905,520326,32.617336,35,29.75,25,16.868813,256,01-05-2009,2009-05-01,100141,2009,5,2,matched (3)
200906,520326,32.692757,35,30,25,16.870001,257,01-06-2009,2009-06-01,99984,2009,6,2,matched (3)
200907,520326,33.024811,35,30,25,17.047443,258,01-07-2009,2009-07-01,100430,2009,7,3,matched (3)
200908,520326,33.212311,35,30,25,16.999208,259,01-08-2009,2009-08-01,101010,2009,8,3,matched (3)
200909,520326,33.224339,35,30,25,16.876366,260,01-09-2009,2009-09-01,102020,2009,9,3,matched (3)
200910,520326,33.301067,35,30,25,16.820723,261,01-10-2009,2009-10-01,102962,2009,10,4,matched (3)
200911,520326,33.381012,35,30,25,16.881948,262,01-11-2009,2009-11-01,104223,2009,11,4,matched (3)
200912,520326,33.478615,35,30,25,17.020475,263,01-12-2009,2009-12-01,105319,2009,12,4,matched (3)
201001,520326,33.445972,35,30,25,16.654522,264,01-01-2010,2010-01-01,101545,2010,1,1,matched (3)
201002,520326,33.456562,35,30,25,16.541128,265,01-02-2010,2010-02-01,97889,2010,2,1,matched (3)
201003,520326,33.633209,38,30,25,16.92378,266,01-03-2010,2010-03-01,102189,2010,3,1,matched (3)
201004,520326,33.735317,38,30,25,16.954798,267,01-04-2010,2010-04-01,104566,2010,4,2,matched (3)
201005,520326,33.779621,38,30,25,17.01506,268,01-05-2010,2010-05-01,105655,2010,5,2,matched (3)
201006,520326,33.82917,35.5,30,25,17.033249,269,01-06-2010,2010-06-01,106532,2010,6,2,matched (3)
201007,520326,33.884781,38,30,25,16.947376,270,01-07-2010,2010-07-01,107229,2010,7,3,matched (3)
201008,520326,33.928806,38,30,25,16.934357,271,01-08-2010,2010-08-01,108091,2010,8,3,matched (3)
201009,520326,33.99828,38,30,25,17.020679,272,01-09-2010,2010-09-01,108500,2010,9,3,matched (3)
201010,520326,34.213482,38.5,30,25,17.249863,273,01-10-2010,2010-10-01,109466,2010,10,4,matched (3)
201011,520326,34.311581,38.5,30,25,17.29607,274,01-11-2010,2010-11-01,109784,2010,11,4,matched (3)
201012,520326,34.342228,39,30,25,17.43199,275,01-12-2010,2010-12-01,110303,2010,12,4,matched (3)
201101,520326,34.478199,39,30,25,17.388758,276,01-01-2011,2011-01-01,107592,2011,1,1,matched (3)
201102,520326,34.4282,39,30,25,17.41008,277,01-02-2011,2011-02-01,107243,2011,2,1,matched (3)
201103,520326,35.004742,39,30,25,17.774055,278,01-03-2011,2011-03-01,111703,2011,3,1,matched (3)
201104,520326,35.040718,39,30,25,17.767746,279,01-04-2011,2011-04-01,110135,2011,4,2,matched (3)
201105,520326,35.210579,39,30,25,17.773518,280,01-05-2011,2011-05-01,110905,2011,5,2,matched (3)
201106,520326,35.425751,39,30,25,17.817343,281,01-06-2011,2011-06-01,110923,2011,6,2,matched (3)
201107,520326,35.504185,40,30,25,17.807619,282,01-07-2011,2011-07-01,110938,2011,7,3,matched (3)
201108,520326,35.652237,40,30,25,17.78824,283,01-08-2011,2011-08-01,111624,2011,8,3,matched (3)
201109,520326,35.289268,40,30,25,17.383493,284,01-09-2011,2011-09-01,112468,2011,9,3,matched (3)
201110,520326,35.560902,40,30,25,17.65904,285,01-10-2011,2011-10-01,112689,2011,10,4,matched (3)
201111,520326,35.527336,40,30,25,17.667404,286,01-11-2011,2011-11-01,112558,2011,11,4,matched (3)
201112,520326,35.236839,40,30,25,16.970919,287,01-12-2011,2011-12-01,113770,2011,12,4,matched (3)
201201,520326,34.772469,40,30,25,16.128422,288,01-01-2012,2012-01-01,112915,2012,1,1,matched (3)
201202,520326,34.434631,39.5,30,25,15.685287,289,01-02-2012,2012-02-01,109908,2012,2,1,matched (3)
201203,520326,34.639999,40,30,25,15.732419,290,01-03-2012,2012-03-01,112591,2012,3,1,matched (3)
201204,520326,34.946945,39.75,30,25,15.874121,291,01-04-2012,2012-04-01,111722,2012,4,2,matched (3)
201205,520326,34.781769,39.5,30,25,15.798806,292,01-05-2012,2012-05-01,112977,2012,5,2,matched (3)
201206,520326,35.276134,40,31.75,25,16.272789,293,01-06-2012,2012-06-01,113464,2012,6,2,matched (3)
201207,520326,35.375744,39.75,31.75,25.5,16.309975,294,01-07-2012,2012-07-01,112979,2012,7,3,matched (3)
201208,520326,35.497417,40,32,26,16.130102,295,01-08-2012,2012-08-01,113779,2012,8,3,matched (3)
201209,520326,35.507301,40,32,26,16.130114,296,01-09-2012,2012-09-01,113529,2012,9,3,matched (3)
201210,520326,35.526688,40,32,26,16.193211,297,01-10-2012,2012-10-01,113193,2012,10,4,matched (3)
201211,520326,35.542645,40,32,26,16.137346,298,01-11-2012,2012-11-01,112322,2012,11,4,matched (3)
201212,520326,35.578129,40,32,26,16.107658,299,01-12-2012,2012-12-01,112522,2012,12,4,matched (3)
201301,520326,35.571217,40,32,26,16.055044,300,01-01-2013,2013-01-01,112470,2013,1,1,matched (3)
201302,520326,35.726208,40,32,26,16.157061,301,01-02-2013,2013-02-01,108915,2013,2,1,matched (3)
201303,520326,36.000065,40,33,26,16.192045,302,01-03-2013,2013-03-01,112073,2013,3,1,matched (3)
201304,520326,35.422886,40,32.5,26,13.530144,303,01-04-2013,2013-04-01,111932,2013,4,2,matched (3)
201305,520326,35.496712,41,33,26,13.536606,304,01-05-2013,2013-05-01,112460,2013,5,2,matched (3)
201306,520326,35.593021,41,33,26,13.613114,305,01-06-2013,2013-06-01,113182,2013,6,2,matched (3)
201307,520326,35.465961,41,32.5,26,13.59179,306,01-07-2013,2013-07-01,110722,2013,7,3,matched (3)
201308,520326,35.838955,40,33,26,14.51499,307,01-08-2013,2013-08-01,111818,2013,8,3,matched (3)
201309,520326,35.989349,40,32.75,26,15.061976,308,01-09-2013,2013-09-01,111942,2013,9,3,matched (3)
201310,520326,35.837402,40,32.25,26,15.08635,309,01-10-2013,2013-10-01,112357,2013,10,4,matched (3)
201311,520326,35.798443,40,32.25,26,15.136913,310,01-11-2013,2013-11-01,111887,2013,11,4,matched (3)
201312,520326,35.840649,40.950001,32.25,26,15.151501,311,01-12-2013,2013-12-01,112786,2013,12,4,matched (3)
201401,520326,35.898041,40.950001,33,26,15.242594,312,01-01-2014,2014-01-01,113219,2014,1,1,matched (3)
201402,520326,35.819,40.950001,33,26,14.866664,313,01-02-2014,2014-02-01,108434,2014,2,1,matched (3)
201403,520326,36.054935,40.974998,34.5,26,14.761648,314,01-03-2014,2014-03-01,111378,2014,3,1,matched (3)
201404,520326,35.425667,40,34,26,13.540041,315,01-04-2014,2014-04-01,110845,2014,4,2,matched (3)
201405,520326,35.062332,40,34,26,13.420389,316,01-05-2014,2014-05-01,111915,2014,5,2,matched (3)
201406,520326,35.667881,41,34,26,13.921422,317,01-06-2014,2014-06-01,112673,2014,6,2,matched (3)
201407,520326,35.821381,41.25,34,26,13.969978,318,01-07-2014,2014-07-01,110263,2014,7,3,matched (3)
201408,520326,36.123051,43,34.5,26,13.980433,319,01-08-2014,2014-08-01,111493,2014,8,3,matched (3)
201409,520326,36.320328,43,35,27,13.980698,320,01-09-2014,2014-09-01,111704,2014,9,3,matched (3)
201410,520326,36.151382,43,34.5,27.25,13.62191,321,01-10-2014,2014-10-01,111105,2014,10,4,matched (3)
201411,520326,35.983727,42.5,34,27,13.608897,322,01-11-2014,2014-11-01,111793,2014,11,4,matched (3)
201412,520326,35.970001,42.5,34,27.5,13.609475,323,01-12-2014,2014-12-01,111959,2014,12,4,matched (3)
201501,520326,36.211906,42.75,34,27,14.217748,324,01-01-2015,2015-01-01,112492,2015,1,1,matched (3)
201502,520326,36.502384,43,34,27.5,14.467618,325,01-02-2015,2015-02-01,110362,2015,2,1,matched (3)
201503,520326,36.735497,44,35,27.5,14.431322,326,01-03-2015,2015-03-01,113759,2015,3,1,matched (3)
201504,520326,36.971447,44.049999,35,27.700001,14.477176,327,01-04-2015,2015-04-01,115935,2015,4,2,matched (3)
201505,520326,36.512905,44,35,27.950001,13.278222,328,01-05-2015,2015-05-01,116093,2015,5,2,matched (3)
201506,520326,36.992119,44.099998,35,27.9,13.905601,329,01-06-2015,2015-06-01,116584,2015,6,2,matched (3)
201507,520326,36.877808,44.200001,35,27.5,14.067727,330,01-07-2015,2015-07-01,114886,2015,7,3,matched (3)
201508,520326,36.688702,44.099998,35,27.5,13.797588,331,01-08-2015,2015-08-01,115736,2015,8,3,matched (3)
201509,520326,36.890709,44.200001,35,27.5,13.998541,332,01-09-2015,2015-09-01,115298,2015,9,3,matched (3)
201510,520326,36.564445,42.5,35,27.5,13.632149,333,01-10-2015,2015-10-01,114195,2015,10,4,matched (3)
201511,520326,36.660263,43.599998,35,27,13.766134,334,01-11-2015,2015-11-01,114300,2015,11,4,matched (3)
201512,520326,36.397778,43,35,27,13.518818,335,01-12-2015,2015-12-01,114817,2015,12,4,matched (3)
201601,520326,36.352028,42.5,35,27,13.50281,336,01-01-2016,2016-01-01,115217,2016,1,1,matched (3)
201602,520326,36.440399,42.900002,35,27.5,13.258119,337,01-02-2016,2016-02-01,111438,2016,2,1,matched (3)
201603,520326,37.000401,45,35,28,13.186959,338,01-03-2016,2016-03-01,114522,2016,3,1,matched (3)
201604,520326,37.24477,45,35,29,13.215015,339,01-04-2016,2016-04-01,116360,2016,4,2,matched (3)
201605,520326,37.483841,45,35,29,13.151626,340,01-05-2016,2016-05-01,116741,2016,5,2,matched (3)
201606,520326,37.48111,45,35,29,13.239264,341,01-06-2016,2016-06-01,114788,2016,6,2,matched (3)
201607,520326,37.511829,45,35,29,13.213553,342,01-07-2016,2016-07-01,115033,2016,7,3,matched (3)
201608,520326,37.293488,45,35,29,13.128886,343,01-08-2016,2016-08-01,113719,2016,8,3,matched (3)
201609,520326,37.464344,45,35,29,13.214355,344,01-09-2016,2016-09-01,114318,2016,9,3,matched (3)
201610,520326,37.647217,45,35,29,13.189164,345,01-10-2016,2016-10-01,114629,2016,10,4,matched (3)
201611,520326,37.550854,45,35,29,13.333778,346,01-11-2016,2016-11-01,114503,2016,11,4,matched (3)
201612,520326,37.718376,45,35,29,13.373209,347,01-12-2016,2016-12-01,115774,2016,12,4,matched (3)
201701,520326,37.784065,45,35,29,13.316617,348,01-01-2017,2017-01-01,115625,2017,1,1,matched (3)
201702,520326,38.073269,45,35.25,29.5,13.69748,349,01-02-2017,2017-02-01,114063,2017,2,1,matched (3)
201703,520326,38.131805,45,35,30,13.745459,350,01-03-2017,2017-03-01,115516,2017,3,1,matched (3)
201704,520326,38.387123,45,35.5,30,13.595399,351,01-04-2017,2017-04-01,116889,2017,4,2,matched (3)
201705,520326,38.750195,45,36.25,30,13.847588,352,01-05-2017,2017-05-01,117233,2017,5,2,matched (3)
201706,520326,38.842129,45,36.5,30,13.871293,353,01-06-2017,2017-06-01,117390,2017,6,2,matched (3)
201707,520326,38.963421,45,37,30,13.8983,354,01-07-2017,2017-07-01,117692,2017,7,3,matched (3)
201708,520326,38.777466,45,36.25,30,13.801796,355,01-08-2017,2017-08-01,117018,2017,8,3,matched (3)
201709,520326,39.201511,45,37,30,14.032702,356,01-09-2017,2017-09-01,117013,2017,9,3,matched (3)
201710,520326,39.39888,46.5,37,30,14.185716,357,01-10-2017,2017-10-01,116488,2017,10,4,matched (3)
201711,520326,39.597614,47,37,30,14.031792,358,01-11-2017,2017-11-01,116285,2017,11,4,matched (3)
201712,520326,39.69693,46,37,30,14.147318,359,01-12-2017,2017-12-01,117146,2017,12,4,matched (3)
201801,520326,39.779346,47,37,30,14.21312,360,01-01-2018,2018-01-01,116458,2018,1,1,matched (3)
201802,520326,39.698322,47,37,30,14.079848,361,01-02-2018,2018-02-01,122581,2018,2,1,matched (3)
201803,520326,39.858063,47,37.5,30,14.034573,362,01-03-2018,2018-03-01,125211,2018,3,1,matched (3)
201804,520326,40.081169,47,37.625,30,13.995242,363,01-04-2018,2018-04-01,126219,2018,4,2,matched (3)
201805,520326,39.914474,47,37.5,30,13.971108,364,01-05-2018,2018-05-01,126941,2018,5,2,matched (3)
201806,520326,40.142696,47.650002,37.25,30,14.349638,365,01-06-2018,2018-06-01,126695,2018,6,2,matched (3)
201807,520326,40.167011,48,37.5,30,14.330619,366,01-07-2018,2018-07-01,124520,2018,7,3,matched (3)
201808,520326,40.269161,48,37.5,30.700001,14.268793,367,01-08-2018,2018-08-01,124079,2018,8,3,matched (3)
201809,520326,39.93,47.299999,37.25,30.700001,13.734977,368,01-09-2018,2018-09-01,124265,2018,9,3,matched (3)
201810,520326,39.904026,47.299999,37.25,30.700001,13.582169,369,01-10-2018,2018-10-01,124191,2018,10,4,matched (3)
201811,520326,39.950127,48,37.25,31.1,13.518148,370,01-11-2018,2018-11-01,123289,2018,11,4,matched (3)
201812,520326,40.100769,48,37.625,31.1,13.579706,371,01-12-2018,2018-12-01,125381,2018,12,4,matched (3)
201901,520326,40.434155,48,38,31.5,13.570036,372,01-01-2019,2019-01-01,125531,2019,1,1,matched (3)
201902,520326,40.564026,48,38,31.5,13.655988,373,01-02-2019,2019-02-01,124018,2019,2,1,matched (3)
201903,520326,40.62896,49,38,31.5,13.70712,374,01-03-2019,2019-03-01,127885,2019,3,1,matched (3)
201904,520326,40.836754,49,38.450001,32,13.692712,375,01-04-2019,2019-04-01,128853,2019,4,2,matched (3)
201905,520326,40.858562,49,38,32,13.77959,376,01-05-2019,2019-05-01,128682,2019,5,2,matched (3)
201906,520326,41.015129,49,38.450001,32,13.800501,377,01-06-2019,2019-06-01,129075,2019,6,2,matched (3)
201907,520326,41.221676,49,38.900002,32,13.873539,378,01-07-2019,2019-07-01,128486,2019,7,3,matched (3)
201908,520326,41.463612,49,39,32,13.915261,379,01-08-2019,2019-08-01,127479,2019,8,3,matched (3)
201909,520326,41.809807,49,40,33,13.941463,380,01-09-2019,2019-09-01,127702,2019,9,3,matched (3)
201910,520326,41.903332,49,40,33,14.010487,381,01-10-2019,2019-10-01,127514,2019,10,4,matched (3)
201911,520326,42.151119,49,40,33.5,14.110278,382,01-11-2019,2019-11-01,127910,2019,11,4,matched (3)
201912,520326,42.139133,49.950001,40,34,13.738924,383,01-12-2019,2019-12-01,127767,2019,12,4,matched (3)
202001,520326,42.687881,50,40,34,14.029707,384,01-01-2020,2020-01-01,127661,2020,1,1,matched (3)
202002,520326,42.936558,50,41.5,34,14.039576,385,01-02-2020,2020-02-01,126570,2020,2,1,matched (3)
202003,520326,43.116028,50,41.5,34,13.961412,386,01-03-2020,2020-03-01,118933,2020,3,1,matched (3)
202007,520326,44.928001,51,45.700001,38,9.439744,390,01-07-2020,2020-07-01,102371,2020,7,3,matched (3)
202008,520326,43.220409,50,45,35,10.701012,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202009,520326,43.11689,51,41.75,35,12.478901,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202010,520326,44.647907,53,45,35,13.080787,393,01-10-2020,2020-10-01,116826,2020,10,4,matched (3)
202012,520326,44.659027,53,45,35,13.087685,395,01-12-2020,2020-12-01,94790,2020,12,4,matched (3)
202101,520326,45.412685,54,45,35,14.758363,396,01-01-2021,2021-01-01,94079,2021,1,1,matched (3)
202102,520326,45.534328,54,45,35,14.94043,397,01-02-2021,2021-02-01,98049,2021,2,1,matched (3)
202103,520326,45.447788,53.5,45,35.25,14.18913,398,01-03-2021,2021-03-01,100972,2021,3,1,matched (3)
202104,520326,45.580666,54,45,35.5,14.256693,399,01-04-2021,2021-04-01,102092,2021,4,2,matched (3)
202105,520326,45.951633,54.5,45,35.5,14.064885,400,01-05-2021,2021-05-01,95210,2021,5,2,matched (3)
202106,520326,45.474522,54,45,35,14.185307,401,01-06-2021,2021-06-01,109408,2021,6,2,matched (3)
202107,520326,46.383614,55,45,35,14.929536,402,01-07-2021,2021-07-01,122056,2021,7,3,matched (3)
202108,520326,46.601791,55,46,35.5,14.785399,403,01-08-2021,2021-08-01,123477,2021,8,3,matched (3)
202109,520326,46.794895,55,46,35.5,14.738331,404,01-09-2021,2021-09-01,122686,2021,9,3,matched (3)
202110,520326,46.808689,55,46,35.5,14.729091,405,01-10-2021,2021-10-01,123103,2021,10,4,matched (3)
202111,520326,46.946621,55,46.119999,35.5,14.798446,406,01-11-2021,2021-11-01,123532,2021,11,4,matched (3)
202112,520326,47.056274,55,47,36,14.742168,407,01-12-2021,2021-12-01,123086,2021,12,4,matched (3)
202201,520326,47.263172,55,47,36,15.247986,408,01-01-2022,2022-01-01,123655,2022,1,1,matched (3)
202202,520326,47.79076,55.5,47,36,16.020773,409,01-02-2022,2022-02-01,121928,2022,2,1,matched (3)
202203,520326,48.247639,56,47,36.75,16.367138,410,01-03-2022,2022-03-01,125713,2022,3,1,matched (3)
202204,520326,48.788689,56,48,38,16.680021,411,01-04-2022,2022-04-01,127157,2022,4,2,matched (3)
202205,520326,48.685001,56.25,48,38,16.535177,412,01-05-2022,2022-05-01,127155,2022,5,2,matched (3)
202206,520326,48.854874,57.25,48.25,38,16.561773,413,01-06-2022,2022-06-01,127526,2022,6,2,matched (3)
202207,520326,49.165768,59.75,48.75,38.5,16.61025,414,01-07-2022,2022-07-01,127040,2022,7,3,matched (3)
202208,520326,49.893013,60,49,39,16.731314,415,01-08-2022,2022-08-01,125392,2022,8,3,matched (3)
202209,520326,50.203911,60,49,39,16.856178,416,01-09-2022,2022-09-01,125502,2022,9,3,matched (3)
202210,520326,50.357758,60,49,39,16.803377,417,01-10-2022,2022-10-01,125741,2022,10,4,matched (3)
