quote_date,item_id,p_mean,p_75,p_median,p_25,SD,date,dateStata,dateISO,obs,year,month,quarter,_merge
198910,520103,5.9046836,6.9899998,5.9899998,4.4899998,1.743988,21,01-10-1989,1989-10-01,55533,1989,10,4,matched (3)
198911,520103,5.9097619,6.9899998,5.9899998,4.7249999,1.7550299,22,01-11-1989,1989-11-01,57758,1989,11,4,matched (3)
198912,520103,5.9514284,6.9899998,5.9899998,4.4949999,1.8113651,23,01-12-1989,1989-12-01,54852,1989,12,4,matched (3)
199001,520103,6.0270367,6.9899998,5.9899998,4.9499998,1.8373482,24,01-01-1990,1990-01-01,54121,1990,1,1,matched (3)
199002,520103,6.4776921,7.9899998,6.9899998,4.9899998,1.8233182,25,01-02-1990,1990-02-01,60253,1990,2,1,matched (3)
199003,520103,6.4622016,7.9899998,6.9899998,4.9899998,1.7710544,26,01-03-1990,1990-03-01,60923,1990,3,1,matched (3)
199004,520103,6.6567254,7.9899998,6.9899998,4.9899998,1.7745932,27,01-04-1990,1990-04-01,60819,1990,4,2,matched (3)
199005,520103,6.6246953,7.9899998,6.9899998,4.9899998,1.6994128,28,01-05-1990,1990-05-01,61136,1990,5,2,matched (3)
199006,520103,6.7021184,7.9899998,6.9899998,4.9899998,1.7609195,29,01-06-1990,1990-06-01,62259,1990,6,2,matched (3)
199007,520103,6.6627679,7.9899998,6.9899998,4.9899998,1.8037009,30,01-07-1990,1990-07-01,59060,1990,7,3,matched (3)
199008,520103,6.8066053,7.9899998,6.9899998,5.25,1.8324645,31,01-08-1990,1990-08-01,60067,1990,8,3,matched (3)
199009,520103,6.9694495,8.4499998,6.9899998,5.25,1.9264978,32,01-09-1990,1990-09-01,61285,1990,9,3,matched (3)
199010,520103,6.7845688,7.9899998,6.9899998,4.9899998,1.9561925,33,01-10-1990,1990-10-01,62163,1990,10,4,matched (3)
199011,520103,6.9600797,8.4899998,7.9899998,5.25,1.9866524,34,01-11-1990,1990-11-01,65091,1990,11,4,matched (3)
199012,520103,7.0226827,8.4899998,7.9899998,5.9899998,2.0066953,35,01-12-1990,1990-12-01,63911,1990,12,4,matched (3)
199101,520103,6.9711881,8.4899998,7.9899998,5.9899998,2.0543375,36,01-01-1991,1991-01-01,57581,1991,1,1,matched (3)
199102,520103,6.9836841,8.4899998,7.9899998,4.9899998,2.1304507,37,01-02-1991,1991-02-01,68575,1991,2,1,matched (3)
199103,520103,7.1091175,8.4899998,7.9899998,5.9899998,2.1268623,38,01-03-1991,1991-03-01,71151,1991,3,1,matched (3)
199104,520103,7.1953793,8.6700001,7.9899998,5.9899998,2.0361586,39,01-04-1991,1991-04-01,72853,1991,4,2,matched (3)
199105,520103,7.2396274,8.6700001,7.9899998,5.9899998,2.1698442,40,01-05-1991,1991-05-01,74482,1991,5,2,matched (3)
199106,520103,7.1769271,8.6700001,7.9899998,5.0999999,2.1207287,41,01-06-1991,1991-06-01,77477,1991,6,2,matched (3)
199107,520103,7.0962634,8.6700001,7.9899998,4.9899998,2.1913223,42,01-07-1991,1991-07-01,78589,1991,7,3,matched (3)
199108,520103,7.3791809,8.9899998,7.9899998,5.9899998,2.1791406,43,01-08-1991,1991-08-01,77622,1991,8,3,matched (3)
199109,520103,7.1801553,8.9899998,7.9899998,4.9899998,2.1921928,44,01-09-1991,1991-09-01,84335,1991,9,3,matched (3)
199110,520103,7.0825834,8.9899998,7.9899998,4.9899998,2.2227039,45,01-10-1991,1991-10-01,87414,1991,10,4,matched (3)
199111,520103,7.0529861,8.9899998,7.9899998,4.9899998,2.1908138,46,01-11-1991,1991-11-01,92291,1991,11,4,matched (3)
199112,520103,7.1007023,8.9899998,7.9899998,4.9899998,2.2547572,47,01-12-1991,1991-12-01,94958,1991,12,4,matched (3)
199201,520103,7.1479583,8.9899998,7.9899998,4.9899998,2.1702292,48,01-01-1992,1992-01-01,90912,1992,1,1,matched (3)
199202,520103,6.6601977,7.9899998,5.9899998,4.9899998,2.296577,49,01-02-1992,1992-02-01,90929,1992,2,1,matched (3)
199203,520103,6.6096969,7.9899998,5.9899998,4.9899998,2.4207292,50,01-03-1992,1992-03-01,90207,1992,3,1,matched (3)
199204,520103,6.5478354,7.9899998,5.9899998,4.9899998,2.3845005,51,01-04-1992,1992-04-01,94520,1992,4,2,matched (3)
199205,520103,6.4770899,7.9899998,5.9899998,4.9899998,2.4314311,52,01-05-1992,1992-05-01,96568,1992,5,2,matched (3)
199206,520103,6.5140834,7.9899998,5.9899998,4.9899998,2.4118826,53,01-06-1992,1992-06-01,98437,1992,6,2,matched (3)
199207,520103,6.4512916,7.9899998,5.9899998,4.9899998,2.495002,54,01-07-1992,1992-07-01,98202,1992,7,3,matched (3)
199208,520103,6.3933887,7.9899998,5.9899998,4.9899998,2.3864889,55,01-08-1992,1992-08-01,98595,1992,8,3,matched (3)
199209,520103,6.4521399,7.9899998,5.9899998,4.9899998,2.3171546,56,01-09-1992,1992-09-01,100395,1992,9,3,matched (3)
199210,520103,6.4917212,7.9899998,5.9899998,4.9899998,2.4375782,57,01-10-1992,1992-10-01,100846,1992,10,4,matched (3)
199211,520103,6.5410442,7.9899998,5.9899998,4.9899998,2.4413238,58,01-11-1992,1992-11-01,101767,1992,11,4,matched (3)
199212,520103,6.4270353,7.9899998,5.9899998,4.9899998,2.4582696,59,01-12-1992,1992-12-01,101025,1992,12,4,matched (3)
199301,520103,6.408771,7.9899998,5.9899998,4.9899998,2.4693906,60,01-01-1993,1993-01-01,101122,1993,1,1,matched (3)
199302,520103,6.5356202,7.9899998,5.9899998,4.9899998,2.3354299,61,01-02-1993,1993-02-01,105604,1993,2,1,matched (3)
199303,520103,6.5620847,7.9899998,5.9899998,4.9899998,2.3771842,62,01-03-1993,1993-03-01,107092,1993,3,1,matched (3)
199304,520103,6.5391693,7.9899998,5.9899998,4.9899998,2.3117857,63,01-04-1993,1993-04-01,108050,1993,4,2,matched (3)
199305,520103,6.5848384,7.9899998,5.9899998,4.9899998,2.2728403,64,01-05-1993,1993-05-01,111087,1993,5,2,matched (3)
199306,520103,6.5654602,7.9899998,5.9899998,4.9899998,2.2578635,65,01-06-1993,1993-06-01,111072,1993,6,2,matched (3)
199307,520103,6.5950999,7.9899998,5.9899998,4.9899998,2.2192209,66,01-07-1993,1993-07-01,111736,1993,7,3,matched (3)
199308,520103,6.53406,7.9899998,5.9899998,4.9899998,2.2417891,67,01-08-1993,1993-08-01,111577,1993,8,3,matched (3)
199309,520103,6.509439,7.9899998,5.9899998,4.9899998,2.2178059,68,01-09-1993,1993-09-01,113472,1993,9,3,matched (3)
199310,520103,6.56745,7.9899998,5.9899998,4.9899998,2.2353251,69,01-10-1993,1993-10-01,113796,1993,10,4,matched (3)
199311,520103,6.5355988,7.9899998,5.9899998,4.9899998,2.2755001,70,01-11-1993,1993-11-01,113474,1993,11,4,matched (3)
199312,520103,6.4970832,7.9899998,5.9899998,4.9899998,2.2717803,71,01-12-1993,1993-12-01,114457,1993,12,4,matched (3)
199401,520103,6.4012957,7.9899998,5.9899998,4.9899998,2.1977859,72,01-01-1994,1994-01-01,113415,1994,1,1,matched (3)
199402,520103,6.4647059,7.9899998,5.9899998,4.9899998,2.2213387,73,01-02-1994,1994-02-01,109226,1994,2,1,matched (3)
199403,520103,6.4699659,7.9899998,5.9899998,4.9899998,2.1476214,74,01-03-1994,1994-03-01,109122,1994,3,1,matched (3)
199404,520103,6.4317684,7.9899998,5.9899998,4.9899998,2.120271,75,01-04-1994,1994-04-01,108186,1994,4,2,matched (3)
199405,520103,6.4966455,7.9899998,5.9899998,4.9899998,2.2128997,76,01-05-1994,1994-05-01,119067,1994,5,2,matched (3)
199406,520103,6.5640993,7.9899998,5.9899998,4.9899998,2.3110709,77,01-06-1994,1994-06-01,118695,1994,6,2,matched (3)
199407,520103,6.4731073,7.9899998,5.9899998,4.9899998,2.3025138,78,01-07-1994,1994-07-01,120570,1994,7,3,matched (3)
199408,520103,6.4217525,7.9899998,5.9899998,4.9899998,2.2815421,79,01-08-1994,1994-08-01,106634,1994,8,3,matched (3)
199409,520103,6.3966241,7.9899998,5.9899998,4.9899998,2.3278806,80,01-09-1994,1994-09-01,116814,1994,9,3,matched (3)
199410,520103,6.5034714,7.9899998,5.9899998,4.9899998,2.3642776,81,01-10-1994,1994-10-01,115660,1994,10,4,matched (3)
199411,520103,6.5509005,7.9899998,5.9899998,4.9899998,2.3268139,82,01-11-1994,1994-11-01,117297,1994,11,4,matched (3)
199412,520103,6.4526029,6.9899998,5.9899998,4.9899998,2.3365936,83,01-12-1994,1994-12-01,116315,1994,12,4,matched (3)
199501,520103,6.2966456,6.9899998,5.75,4.9899998,2.3493328,84,01-01-1995,1995-01-01,115148,1995,1,1,matched (3)
199502,520103,6.6188889,7.9899998,5.9899998,4.9899998,2.536504,85,01-02-1995,1995-02-01,110133,1995,2,1,matched (3)
199503,520103,6.5331631,7.5,5.9899998,4.9899998,2.4969347,86,01-03-1995,1995-03-01,113822,1995,3,1,matched (3)
199504,520103,6.4369521,6.9899998,5.9899998,4.9899998,2.4658885,87,01-04-1995,1995-04-01,119189,1995,4,2,matched (3)
199505,520103,6.5066352,7.5,5.9899998,4.9899998,2.5152216,88,01-05-1995,1995-05-01,121754,1995,5,2,matched (3)
199506,520103,6.4730721,7.7449999,5.9899998,4.9899998,2.5353184,89,01-06-1995,1995-06-01,123384,1995,6,2,matched (3)
199507,520103,6.3761802,7.5,5.9899998,4.9899998,2.5018995,90,01-07-1995,1995-07-01,123162,1995,7,3,matched (3)
199508,520103,6.5888414,7.9899998,6,4.9899998,2.4507239,91,01-08-1995,1995-08-01,122786,1995,8,3,matched (3)
199509,520103,6.6569109,7.9899998,6.625,4.9899998,2.4878216,92,01-09-1995,1995-09-01,123415,1995,9,3,matched (3)
199510,520103,6.6850452,7.9899998,6.5,4.9899998,2.45502,93,01-10-1995,1995-10-01,123492,1995,10,4,matched (3)
199511,520103,6.7210445,7.9899998,6,4.9899998,2.5305831,94,01-11-1995,1995-11-01,124808,1995,11,4,matched (3)
199512,520103,6.7323122,7.9899998,6.75,4.9899998,2.5332468,95,01-12-1995,1995-12-01,125879,1995,12,4,matched (3)
199601,520103,6.6020536,7.9899998,6,4.9899998,2.5591078,96,01-01-1996,1996-01-01,135408,1996,1,1,matched (3)
199602,520103,6.9578142,8,6,4.9899998,2.6982269,97,01-02-1996,1996-02-01,128879,1996,2,1,matched (3)
199603,520103,6.9504557,8.9899998,6,4.9899998,2.6669319,98,01-03-1996,1996-03-01,130055,1996,3,1,matched (3)
199604,520103,6.9490962,8.9899998,5.9899998,4.9899998,2.7042162,99,01-04-1996,1996-04-01,133400,1996,4,2,matched (3)
199605,520103,7.0002322,8.9699993,6,4.9899998,2.6569033,100,01-05-1996,1996-05-01,137447,1996,5,2,matched (3)
199606,520103,7.0523906,8.9899998,6,4.9899998,2.6885037,101,01-06-1996,1996-06-01,141075,1996,6,2,matched (3)
199607,520103,7.0002332,8.9899998,6,4.9899998,2.79741,102,01-07-1996,1996-07-01,141114,1996,7,3,matched (3)
199608,520103,7.2202868,9.9499998,6,4.9899998,2.8674724,103,01-08-1996,1996-08-01,115650,1996,8,3,matched (3)
199609,520103,7.3380866,9.9899998,6.9899998,4.9899998,2.9073219,104,01-09-1996,1996-09-01,115367,1996,9,3,matched (3)
199610,520103,7.3191929,9.9899998,6.9899998,4.9899998,2.8683805,105,01-10-1996,1996-10-01,116066,1996,10,4,matched (3)
199611,520103,7.2645173,9.9499998,6.5,4.9899998,2.835289,106,01-11-1996,1996-11-01,115843,1996,11,4,matched (3)
199612,520103,7.2928381,9.9499998,6.5,4.9899998,2.8885651,107,01-12-1996,1996-12-01,118682,1996,12,4,matched (3)
199701,520103,7.0746841,8.9899998,6,4.9899998,2.7451224,108,01-01-1997,1997-01-01,115198,1997,1,1,matched (3)
199702,520103,7.1358018,9,6,4.9899998,3.2126637,109,01-02-1997,1997-02-01,111216,1997,2,1,matched (3)
199703,520103,7.1079788,9,6,4.9899998,3.1647942,110,01-03-1997,1997-03-01,110302,1997,3,1,matched (3)
199704,520103,7.1172447,9,6,4.9899998,3.1849058,111,01-04-1997,1997-04-01,113726,1997,4,2,matched (3)
199705,520103,7.2611785,9,6,4.9899998,3.3762829,112,01-05-1997,1997-05-01,116191,1997,5,2,matched (3)
199706,520103,7.2876744,9.5,6,4.9899998,3.4033465,113,01-06-1997,1997-06-01,118238,1997,6,2,matched (3)
199707,520103,7.2910891,9.5,6,4.9899998,3.1286643,114,01-07-1997,1997-07-01,117317,1997,7,3,matched (3)
199708,520103,7.4314713,9.9499998,6.9899998,4.9899998,3.0902243,115,01-08-1997,1997-08-01,116676,1997,8,3,matched (3)
199709,520103,7.4686227,9.9499998,6.9899998,4.9899998,3.3212817,116,01-09-1997,1997-09-01,117704,1997,9,3,matched (3)
199710,520103,7.5057821,9.9899998,7.25,4.9899998,3.0596945,117,01-10-1997,1997-10-01,117099,1997,10,4,matched (3)
199711,520103,7.3975329,9.9899998,6.9899998,4.9899998,2.9210811,118,01-11-1997,1997-11-01,117659,1997,11,4,matched (3)
199712,520103,7.2815485,9.9499998,6.9899998,4.9899998,2.9267387,119,01-12-1997,1997-12-01,117241,1997,12,4,matched (3)
199801,520103,7.2513752,9.9899998,6,4.9899998,3.0294776,120,01-01-1998,1998-01-01,115152,1998,1,1,matched (3)
199802,520103,7.1775637,9.9899998,6,4.75,2.903549,121,01-02-1998,1998-02-01,103493,1998,2,1,matched (3)
199803,520103,7.2259259,9.9899998,6.5,4.9899998,2.8570559,122,01-03-1998,1998-03-01,105832,1998,3,1,matched (3)
199804,520103,7.2606664,10,6.9899998,4.9899998,2.8553641,123,01-04-1998,1998-04-01,107681,1998,4,2,matched (3)
199805,520103,7.2508082,9.9899998,6.9899998,4.9899998,2.8740683,124,01-05-1998,1998-05-01,109251,1998,5,2,matched (3)
199806,520103,7.3002033,10,6.9899998,4.9899998,2.8902214,125,01-06-1998,1998-06-01,111444,1998,6,2,matched (3)
199807,520103,7.1962323,9.9899998,6.9899998,4.75,2.8695006,126,01-07-1998,1998-07-01,109571,1998,7,3,matched (3)
199808,520103,7.2461429,9.9899998,6.9899998,4.7750001,2.878566,127,01-08-1998,1998-08-01,108215,1998,8,3,matched (3)
199809,520103,7.3425851,9.9899998,7,4.9899998,2.8492043,128,01-09-1998,1998-09-01,109148,1998,9,3,matched (3)
199810,520103,7.2972507,9.9899998,7,4.75,2.8573687,129,01-10-1998,1998-10-01,108530,1998,10,4,matched (3)
199811,520103,7.3697286,9.9899998,7.5,4.9899998,2.838582,130,01-11-1998,1998-11-01,110134,1998,11,4,matched (3)
199812,520103,7.4914727,10,7.9699998,4.9899998,2.8822174,131,01-12-1998,1998-12-01,109954,1998,12,4,matched (3)
199901,520103,7.3775892,10,6.9949999,4.75,2.9062757,132,01-01-1999,1999-01-01,76829,1999,1,1,matched (3)
199902,520103,7.7105513,10,7.9899998,4.9899998,2.9643099,133,01-02-1999,1999-02-01,103893,1999,2,1,matched (3)
199903,520103,7.760303,10,7.9899998,4.9899998,2.9517963,134,01-03-1999,1999-03-01,106210,1999,3,1,matched (3)
199904,520103,7.6494603,10,7.9699998,4.9899998,2.9335766,135,01-04-1999,1999-04-01,107934,1999,4,2,matched (3)
199905,520103,7.7605319,10,7.9949999,4.9899998,2.9471278,136,01-05-1999,1999-05-01,109518,1999,5,2,matched (3)
199906,520103,7.8020639,10,8,4.9899998,2.9370763,137,01-06-1999,1999-06-01,110967,1999,6,2,matched (3)
199907,520103,7.7017088,10,7.9899998,4.9899998,2.9189587,138,01-07-1999,1999-07-01,109979,1999,7,3,matched (3)
199908,520103,7.6842141,10,7.9899998,4.9899998,2.8986924,139,01-08-1999,1999-08-01,107986,1999,8,3,matched (3)
199909,520103,7.7734642,10,7.9899998,4.9899998,2.9381998,140,01-09-1999,1999-09-01,108310,1999,9,3,matched (3)
199910,520103,7.6783214,10,7.9899998,4.9899998,2.9322274,141,01-10-1999,1999-10-01,108626,1999,10,4,matched (3)
199911,520103,7.6774101,10,7.9899998,4.9899998,3.0230606,142,01-11-1999,1999-11-01,108959,1999,11,4,matched (3)
199912,520103,7.8617744,10,8,4.9899998,3.012008,143,01-12-1999,1999-12-01,110478,1999,12,4,matched (3)
200001,520103,7.913815,10,8,5.9899998,2.8734691,144,01-01-2000,2000-01-01,105846,2000,1,1,matched (3)
200002,520103,8.1349583,10,8,5.9899998,3.000854,145,01-02-2000,2000-02-01,99732,2000,2,1,matched (3)
200003,520103,7.8986301,10,8,4.9899998,3.0075283,146,01-03-2000,2000-03-01,103687,2000,3,1,matched (3)
200004,520103,7.9614477,10,8,4.9899998,3.1412001,147,01-04-2000,2000-04-01,106130,2000,4,2,matched (3)
200005,520103,8.1031332,10,8,4.9899998,3.0920851,148,01-05-2000,2000-05-01,107453,2000,5,2,matched (3)
200006,520103,8.4179697,10,9,6,2.9534225,149,01-06-2000,2000-06-01,106540,2000,6,2,matched (3)
200007,520103,7.9130497,10,8,4.9899998,3.0458114,150,01-07-2000,2000-07-01,107334,2000,7,3,matched (3)
200008,520103,8.1241789,10,8,4.9899998,3.0088301,151,01-08-2000,2000-08-01,104159,2000,8,3,matched (3)
200009,520103,8.1722651,10,8.5200005,4.9899998,3.0966327,152,01-09-2000,2000-09-01,104363,2000,9,3,matched (3)
200010,520103,8.0637217,10,8,4.9899998,3.0408888,153,01-10-2000,2000-10-01,105335,2000,10,4,matched (3)
200011,520103,8.2705669,10,8,4.9899998,3.2470257,154,01-11-2000,2000-11-01,105762,2000,11,4,matched (3)
200012,520103,8.3212318,10,8,4.9949999,3.2397025,155,01-12-2000,2000-12-01,106142,2000,12,4,matched (3)
200101,520103,8.0946741,10,8,4.9899998,3.2411494,156,01-01-2001,2001-01-01,102504,2001,1,1,matched (3)
200102,520103,8.4607,10,8.5200005,5.9899998,3.2692745,157,01-02-2001,2001-02-01,104038,2001,2,1,matched (3)
200103,520103,8.5735054,10,9,5.9899998,3.2804084,158,01-03-2001,2001-03-01,104696,2001,3,1,matched (3)
200104,520103,8.552,10,9,5.9899998,3.3428876,159,01-04-2001,2001-04-01,105771,2001,4,2,matched (3)
200105,520103,8.5953026,10,9,5.9899998,3.4214375,160,01-05-2001,2001-05-01,108055,2001,5,2,matched (3)
200106,520103,8.5359297,10,9,5.9899998,3.3789532,161,01-06-2001,2001-06-01,109596,2001,6,2,matched (3)
200107,520103,8.4492903,10,9,5.9899998,3.3913124,162,01-07-2001,2001-07-01,108549,2001,7,3,matched (3)
200108,520103,8.5595274,10,9,5.9899998,3.2565904,163,01-08-2001,2001-08-01,106934,2001,8,3,matched (3)
200109,520103,8.6582184,10,9,5.9899998,3.2730684,164,01-09-2001,2001-09-01,105656,2001,9,3,matched (3)
200110,520103,8.5383453,10,9,5.9899998,3.3116741,165,01-10-2001,2001-10-01,106902,2001,10,4,matched (3)
200111,520103,8.5794096,10,9,5.9899998,3.3045452,166,01-11-2001,2001-11-01,107581,2001,11,4,matched (3)
200112,520103,8.6120567,10,9,5.9899998,3.2996268,167,01-12-2001,2001-12-01,106644,2001,12,4,matched (3)
200201,520103,8.4337902,10,8,5.9899998,3.1957462,168,01-01-2002,2002-01-01,104308,2002,1,1,matched (3)
200202,520103,8.8812218,10.95,9,5.9899998,3.4578393,169,01-02-2002,2002-02-01,102172,2002,2,1,matched (3)
200203,520103,8.8689671,10.95,9,5.9899998,3.4979746,170,01-03-2002,2002-03-01,104671,2002,3,1,matched (3)
200204,520103,8.8634796,10,9,5.9899998,3.4805582,171,01-04-2002,2002-04-01,104217,2002,4,2,matched (3)
200205,520103,8.9841003,11,9,5.9899998,3.6537557,172,01-05-2002,2002-05-01,106651,2002,5,2,matched (3)
200206,520103,8.8761511,10.95,9,5.9899998,3.6659114,173,01-06-2002,2002-06-01,106955,2002,6,2,matched (3)
200207,520103,8.8853235,10.5,9,5.9899998,3.5004709,174,01-07-2002,2002-07-01,106605,2002,7,3,matched (3)
200208,520103,8.9198179,10.95,9,5.9899998,3.412147,175,01-08-2002,2002-08-01,104997,2002,8,3,matched (3)
200209,520103,9.0332127,12,9.5,5.9899998,3.6722498,176,01-09-2002,2002-09-01,103963,2002,9,3,matched (3)
200210,520103,8.9426146,12,9,5.8899999,3.7764151,177,01-10-2002,2002-10-01,105493,2002,10,4,matched (3)
200211,520103,9.0752344,12,9.9499998,5.9899998,3.7651095,178,01-11-2002,2002-11-01,106130,2002,11,4,matched (3)
200212,520103,9.0326691,12,9,5.8899999,3.7940137,179,01-12-2002,2002-12-01,106032,2002,12,4,matched (3)
200301,520103,8.9142494,11,9,5.8899999,3.4625671,180,01-01-2003,2003-01-01,103660,2003,1,1,matched (3)
200302,520103,9.0236778,12,9.9899998,5.8899999,3.6004732,181,01-02-2003,2003-02-01,106569,2003,2,1,matched (3)
200303,520103,8.9972343,12,9.9499998,5.8899999,3.7341037,182,01-03-2003,2003-03-01,107246,2003,3,1,matched (3)
200304,520103,9.03407,12,9.9699993,5.8899999,3.655252,183,01-04-2003,2003-04-01,96279,2003,4,2,matched (3)
200305,520103,8.9780903,12,9,5.8899999,3.6611788,184,01-05-2003,2003-05-01,99396,2003,5,2,matched (3)
200306,520103,9.0600004,12,9.4750004,5.8899999,3.7016156,185,01-06-2003,2003-06-01,100902,2003,6,2,matched (3)
200307,520103,8.7852058,11.2,9,5.8899999,3.6301677,186,01-07-2003,2003-07-01,101269,2003,7,3,matched (3)
200308,520103,9.015543,12,9,5.8899999,3.7930725,187,01-08-2003,2003-08-01,100534,2003,8,3,matched (3)
200309,520103,9.1305819,12,9.9499998,5.8899999,3.7732174,188,01-09-2003,2003-09-01,101448,2003,9,3,matched (3)
200310,520103,9.1141453,12,9.9899998,5.8899999,3.7380188,189,01-10-2003,2003-10-01,104513,2003,10,4,matched (3)
200311,520103,9.1558008,12,9.9499998,5.8899999,4.4726143,190,01-11-2003,2003-11-01,109068,2003,11,4,matched (3)
200312,520103,9.1959143,12,9.9499998,5.8899999,4.5312672,191,01-12-2003,2003-12-01,110012,2003,12,4,matched (3)
200401,520103,9.4314346,12,10,5.9899998,4.5939937,192,01-01-2004,2004-01-01,107904,2004,1,1,matched (3)
200402,520103,9.3635654,12,10,5.9899998,3.971379,193,01-02-2004,2004-02-01,103439,2004,2,1,matched (3)
200403,520103,9.9285593,12,10,5,8.4550085,194,01-03-2004,2004-03-01,105011,2004,3,1,matched (3)
200404,520103,9.1893053,12,9.9899998,5,4.6828976,195,01-04-2004,2004-04-01,105509,2004,4,2,matched (3)
200405,520103,9.2664843,12,9.9899998,5.9899998,4.6437564,196,01-05-2004,2004-05-01,107319,2004,5,2,matched (3)
200406,520103,9.2017174,12,9.9699993,5.9899998,4.5651989,197,01-06-2004,2004-06-01,107774,2004,6,2,matched (3)
200407,520103,9.1506538,12,9.9499998,5,4.5928922,198,01-07-2004,2004-07-01,106865,2004,7,3,matched (3)
200408,520103,9.2102308,12,9.7749996,5.9699998,4.5703411,199,01-08-2004,2004-08-01,105050,2004,8,3,matched (3)
200409,520103,9.1593752,12,9,5.4749999,4.5463371,200,01-09-2004,2004-09-01,104170,2004,9,3,matched (3)
200410,520103,9.206809,12,9,5.9899998,4.5624628,201,01-10-2004,2004-10-01,105471,2004,10,4,matched (3)
200411,520103,9.1829233,12,9,5.4749999,4.5581164,202,01-11-2004,2004-11-01,106502,2004,11,4,matched (3)
200412,520103,9.5576649,12,9,5,6.7630057,203,01-12-2004,2004-12-01,106782,2004,12,4,matched (3)
200501,520103,9.7485199,12,9,5.9899998,6.7509646,204,01-01-2005,2005-01-01,103613,2005,1,1,matched (3)
200502,520103,9.5142918,12,9,5,6.5814753,205,01-02-2005,2005-02-01,108851,2005,2,1,matched (3)
200503,520103,9.5775843,12,9.4750004,5.25,6.7286229,206,01-03-2005,2005-03-01,109174,2005,3,1,matched (3)
200504,520103,9.5826073,12,9.9499998,5,6.7748585,207,01-04-2005,2005-04-01,112133,2005,4,2,matched (3)
200505,520103,9.1678295,12,9,5,4.1024213,208,01-05-2005,2005-05-01,111815,2005,5,2,matched (3)
200506,520103,9.8938036,13,10,5,6.8339844,209,01-06-2005,2005-06-01,114133,2005,6,2,matched (3)
200507,520103,9.815299,12.99,10,5,6.8302946,210,01-07-2005,2005-07-01,112702,2005,7,3,matched (3)
200508,520103,9.7729826,13,10,5.7249999,4.7181783,211,01-08-2005,2005-08-01,111794,2005,8,3,matched (3)
200509,520103,10.010538,13,10,5.5,6.8850899,212,01-09-2005,2005-09-01,111426,2005,9,3,matched (3)
200510,520103,9.827301,13,9.9699993,5,6.9551873,213,01-10-2005,2005-10-01,108500,2005,10,4,matched (3)
200511,520103,10.026131,13.5,10,5,6.9417644,214,01-11-2005,2005-11-01,104534,2005,11,4,matched (3)
200512,520103,9.9019823,13.25,10,5,6.9588275,215,01-12-2005,2005-12-01,109077,2005,12,4,matched (3)
200601,520103,9.8257742,15,10,5,4.9557557,216,01-01-2006,2006-01-01,104610,2006,1,1,matched (3)
200602,520103,10.658649,15,10,5.9499998,5.2957678,217,01-02-2006,2006-02-01,100465,2006,2,1,matched (3)
200603,520103,10.890723,15,12,5,5.9474335,218,01-03-2006,2006-03-01,103882,2006,3,1,matched (3)
200604,520103,10.252567,15,11,5,5.220139,219,01-04-2006,2006-04-01,107567,2006,4,2,matched (3)
